"","STAT_ID","start_time","end_time","Alk_start","Alk_end","Alkalinity_avg","duration","Alk_dif","Alk_slope","Alkalinity_rc","STATION_NAME","STATION_ID_ORIG","Country","State","Latitude","Longitude","CoordinateSystem"
"115",102021,1973-01-25,1994-08-02,3277.77,2257.986,3448.80735877863,21.5315068493151,-1019.784,-47.3624074309709,-31.1121280626768,"PLATTE RIVER NEAR DUNCAN, NEBR.","6774000","USA","NEBRASKA",41.36,-97.49,"NA1983"
"116",102022,1966-12-12,2004-09-14,1638.885,1342.802,1598.15517127072,37.7835616438356,-296.083,-7.83629142194185,-18.0661242247016,"DISMAL RIVER NEAR THEDFORD, NEBR.","6775900","USA","NEBRASKA",41.77,-100.52,"NA1983"
"117",102048,1973-01-26,2007-09-12,3113.881,4513.974,4100.53007142857,34.6493150684932,1400.093,40.4075231280146,44.9629578008922,"ELKHORN RIVER AT WATERLOO, NEBR.","6800500","USA","NEBRASKA",41.29,-96.28,"NA1983"
"118",102052,1974-11-06,2007-09-19,3277.77,4070.369,3332.59325,32.8904109589041,792.599,24.0981786755519,24.181043819426,"PLATTE RIVER AT LOUISVILLE, NEBR.","6805500","USA","NEBRASKA",41.01,-96.15,"NA1983"
"119",102055,1973-01-16,1994-05-11,3933.324,3996.435,3530.07168981481,21.3287671232877,63.1109999999999,2.95896146435452,1.60452075648993,"MISSOURI RIVER AT ST. JOSEPH, MO.","6818000","USA","MO",39.75,-94.85,"NA1983"
"120",102057,1973-01-16,1993-09-01,4424.989,4715.793,4452.80396899225,20.6383561643836,290.804,14.0904632948361,6.57185814473211,"REPUBLICAN R AT CLAY CENTER, KS","6856600","USA","KS",39.35,-97.12,"NA1983"
"121",102058,1973-01-15,1994-08-24,5080.543,4995.544,4622.29210833333,21.6191780821918,-84.9989999999998,-3.93164808009123,-1.67302983165382,"SF SOLOMON R AT OSBORNE, KS","6874000","USA","KS",39.42,-98.69,"NA1983"
"122",102059,1973-01-31,1995-07-18,4752.766,3396.97,4184.19916666667,22.4739726027397,-1355.796,-60.3273851030111,-28.5264622748101,"SMOKY HILL R AT ENTERPRISE, KS","6877600","USA","KS",38.9,-97.12,"NA1983"
"123",102064,1968-02-26,1994-06-14,5736.097,3416.952,4170.4217826087,26.3150684931507,-2319.145,-88.1299245184799,-40.430714473622,"Elk Creek near Decatur City, IA","6897950","USA","IA",40.72,-93.93,"NA1983"
"124",102065,1973-01-16,1994-06-14,3933.324,3357.005,3226.28951530612,21.4219178082192,-576.319,-26.9032401841668,-14.6522127340641,"GRAND RIVER NEAR SUMNER MO","6902000","USA","MO",39.64,-93.27,"NA1983"
"125",102066,1973-01-17,1994-06-14,2130.55,2937.38,2286.92408737864,21.4191780821918,806.83,37.66857892044,37.8695641970383,"CHARITON RIVER NEAR PRAIRIE HILL, MO.","6905500","USA","MO",39.54,-92.78,"NA1983"
"126",102085,1973-01-24,1994-02-28,1966.662,2297.95,3052.19291162791,21.1095890410959,331.288,15.6937209604153,16.8451925140161,"MISSOURI RIVER AT HERMANN, MO","6934500","USA","MO",38.7,-91.43,"NA1983"
"127",102091,1973-01-30,1994-05-04,2622.216,2078.146,3096.30291282051,21.2712328767123,-544.07,-25.5777369912416,-20.7484814370746,"MISSISSIPPI RIVER AT THEBES ILL","7022000","USA","IL",37.21,-89.46,"NA1983"
"128",102100,1973-07-13,1994-08-29,2622.216,2857.451,2181.76182222222,21.1424657534247,235.235,11.1261856939225,8.97084755794336,"MISSISSIPPI RIVER AT MEMPHIS, TENN.","7032000","USA","TN",35.12,-90.07,"NA1983"
"129",102110,1973-02-27,1994-07-27,3016.649,2617.665,2632.7521965812,21.4246575342466,-398.984,-18.6226547314578,-13.2260664067977,"ST. FRANCIS RIVER AT PARKIN, ARK.","7047800","USA","AR",35.27,-90.55,"NA1983"
"130",102111,1973-02-26,1994-07-27,1802.773,2397.861,2118.93704166667,21.427397260274,595.088,27.772295102928,33.0095913351265,"ST. FRANCIS BAY AT RIVERFRONT, ARK.","7047900","USA","AR",35.25,-90.68,"NA1983"
"131",102136,1966-06-15,2007-09-18,2949.993,2819.485,2639.28986666667,41.2876712328767,-130.508,-3.16094359654943,-4.42401049765202,"NORTH SYLAMORE CREEK NEAR FIFTY SIX, AR","7060710","USA","ARKANSAS",35.99,-92.21,"NA1983"
"132",102170,1973-03-07,1995-08-22,4916.655,5555.044,4762.9449009901,22.4739726027397,638.389,28.4057034011947,12.9842138608465,"ARKANSAS R NR COOLIDGE, KS","7137500","USA","KS",38.02,-102.01,"NA1983"
"133",102173,1973-01-05,1993-08-11,2457.808,2118.111,3128.86331604938,20.6109589041096,-339.697,-16.4813777748239,-13.8211365574528,"ARKANSAS RIVER AT RALSTON, OK","7152500","USA","OK",36.5,-96.72,"NA1983"
"134",102174,1973-01-04,1994-05-09,3836.578,3217.13,3552.74247513812,21.3561643835616,-619.448,-29.005583066068,-16.1458466372898,"CIMARRON RIVER NEAR BUFFALO, OK","7157950","USA","OK",36.85,-99.31,"NA1983"
"135",102175,1973-01-05,1994-06-22,2297.95,3756.649,3808.83251136364,21.4739726027397,1458.699,67.9286980096964,63.4782741138841,"CIMARRON RIVER AT PERKINS, OK","7161000","USA","OK",35.95,-97.03,"NA1983"
"136",102178,1973-01-05,1993-08-10,979.127,2717.576,2592.48194,20.6082191780822,1738.449,84.3570705929274,177.550920360689,"CANEY RIVER NEAR RAMONA, OK","7175500","USA","OK",36.5,-95.84,"NA1983"
"137",102180,1973-01-16,1994-08-03,2949.993,3117.219,2896.66537254902,21.558904109589,167.226,7.75670224933283,5.66869141723387,"NEOSHO R NR PARSONS, KS","7183500","USA","KS",37.31,-95.11,"NA1983"
"138",102192,1975-07-23,1995-08-09,3157.184,3257.095,3132.71493846154,20.0602739726027,99.9109999999996,4.98054015296365,3.16456057043237,"CANADIAN RIVER NEAR SANCHEZ, NM","7221500","USA","NM",35.65,-104.37,"NA1983"
"139",102194,1973-02-20,1994-08-01,3933.324,3396.97,4428.92541791045,21.4575342465753,-536.354,-24.9960686925434,-13.6361510010363,"CANADIAN RIVER NR CANADIAN, TX","7228000","USA","TX",35.93,-100.37,"NA1983"
"140",102195,1973-01-05,1995-08-15,2357.897,2777.522,4066.65582186235,22.6219178082192,419.625,18.5494883129466,17.7965789006051,"CANADIAN RIVER AT CALVIN, OK","7231500","USA","OK",34.97,-96.24,"NA1983"
"141",102197,1973-01-05,1994-06-06,5894.742,5634.974,3908.57765338645,21.4301369863014,-259.768,-12.1216210687804,-4.4067747155007,"BEAVER RIVER AT BEAVER, OK","7234000","USA","OK",36.82,-100.51,"NA1983"
"142",102198,1974-10-03,1995-08-14,5794.831,3237.112,3937.23509933775,20.8767123287671,-2557.719,-122.515411417323,-44.1379394843439,"NORTH CANADIAN RIVER AT WOODWARD, OK","7237500","USA","OK",36.43,-99.27,"NA1983"
"143",102199,1973-01-05,1995-08-15,1438.717,3317.041,3722.81738920455,22.6219178082192,1878.324,83.0311565944047,130.555487979915,"NORTH CANADIAN RIVER NEAR WETUMKA, OK","7242000","USA","OK",35.26,-96.2,"NA1983"
"144",102200,1973-01-04,1993-08-11,659.412,4995.544,3326.57944281525,20.613698630137,4336.132,210.351964380649,657.575536993564,"DEEP FORK NEAR BEGGS, OK","7243500","USA","OK",35.67,-96.06,"NA1983"
"145",102203,1973-01-17,1995-09-26,1311.108,2078.146,1633.31915079365,22.7041095890411,767.038,33.784104018342,58.5030371258508,"ARKANSAS R @ DAVID D TERRY L&D BL LITTLE ROCK AR","7263620","USA","AR",34.66,-92.15,"NA1983"
"146",102220,1973-03-30,1994-08-26,1802.773,2637.647,2047.67379411765,21.4219178082192,834.874,38.9728878373194,46.3105449216291,"MISSISSIPPI RIVER AT VICKSBURG, MS","7289000","USA","MS",32.31,-90.9,"NA1983"
"147",102223,1973-01-03,1995-08-22,1212.775,3396.97,2628.79047222222,22.6465753424658,2184.195,96.447033026857,180.098946630661,"PDTF RED RIVER NR WAYSIDE, TX","7297910","USA","TX",34.83,-101.41,"NA1983"
"148",102224,1973-01-16,1995-08-14,2294.439,1998.218,1994.05801612903,22.5890410958904,-296.221,-13.113482716798,-12.9103889883322,"PDTF RED RIVER NR CHILDRESS, TX","7299540","USA","TX",34.56,-100.19,"NA1983"
"149",102225,1973-01-17,1995-08-22,2786.104,2597.683,2854.91902614379,22.6082191780822,-188.421,-8.33418141056713,-6.7628846590077,"SALT FORK RED RIVER NR WELLINGTON, TX","7300000","USA","TX",34.95,-100.22,"NA1983"
"150",102227,1973-01-05,1993-07-26,1898.307,2517.754,3113.42147948164,20.5671232876712,619.447,30.1183102437725,32.631550112811,"NORTH FORK RED RIVER NEAR HEADRICK, OK","7305000","USA","OK",34.63,-99.09,"NA1983"
"151",102228,1973-01-22,1995-07-07,2130.55,2397.861,2640.36010322581,22.4684931506849,267.311,11.8971485184733,12.5465724812842,"RED RIVER NR BURKBURNETT, TX","7308500","USA","TX",34.1,-98.53,"NA1983"
"152",102229,1965-02-04,1995-07-26,721.109,1518.645,1177.84202222222,30.4904109589041,797.536,26.1569449186809,110.598536420985,"BLUE BEAVER CREEK NEAR CACHE, OK","7311200","USA","OK",34.62,-98.56,"NA1983"
"153",102230,1973-01-25,1994-11-15,2130.55,2294.439,2759.17615517241,21.8191780821918,163.889,7.51123618784529,7.69233296566613,"RED RIVER NEAR GAINESVILLE, TX","7316000","USA","OK",33.72,-97.15,"NA1983"
"154",102231,1973-01-01,1995-08-24,4356.114,3416.952,3751.67198496241,22.6575342465753,-939.161999999999,-41.4503180169286,-21.559628604761,"WASHITA RIVER NEAR DICKSON, OK","7331000","USA","OK",34.23,-96.97,"NA1983"
"155",102233,1962-07-09,1995-08-16,359.679,279.75,137.944589371981,33.1260273972603,-79.929,-2.41287610619469,-22.2223148974502,"KIAMICHI RIVER NEAR BIG CEDAR, OK","7335700","USA","OK",34.63,-94.61,"NA1983"
"156",102235,1967-08-18,1995-09-06,589.999,459.59,308.699542857143,28.0712328767123,-130.409,-4.64564561780207,-22.1032578021319,"COSSATOT RIVER NEAR VANDERVOORT, ARK.","7340300","USA","AR",34.37,-94.23,"NA1983"
"157",102239,1974-07-16,1995-09-21,2477.79,2677.612,2087.94447490348,21.1972602739726,199.822,9.42678428331395,8.06452524225217,"RED RIVER AB SHREVEPORT","7344410","USA","LA",32.54,-93.76,"NA1983"
"158",102241,1973-01-31,1995-09-21,950.553,2957.362,1946.28993434343,22.6520547945205,2006.809,88.5928017658442,211.120158476171,"RED R @ ALEXANDRIA, LA","7355500","USA","LA",31.31,-92.44,"NA1983"
"159",102243,1974-10-15,1995-07-07,327.777,339.697,324.932166666667,20.7397260273973,11.92,0.574742404227213,3.63661879875648,"OUACHITA RIVER AT CAMDEN, ARK","7362000","USA","AR",33.59,-92.81,"NA1983"
"160",102248,1973-02-19,2000-01-12,1638.885,4116.328,2969.43413765182,26.9123287671233,2477.443,92.0560617937494,151.166372259188,"TENSAS R @ TENDAL, LA","7369500","USA","LOUISIANA",32.43,-91.36,"NA1983"
"161",102250,1964-10-29,1995-08-29,262.222,279.75,224.013207729469,30.8520547945205,17.528,0.568130716632626,6.68441244441733,"BIG CREEK AT POLLOCK, LA.","7373000","USA","LA",31.53,-92.4,"NA1983"
"162",102251,1973-01-09,1995-08-07,1638.885,2657.629,2066.0555261194,22.5890410958904,1018.744,45.0990369921164,62.1607983476571,"MISSISSIPPI RIVER NEAR ST. FRANCISVILLE, LA","7373420","USA","LA",30.75,-91.39,"NA1983"
"163",102255,1974-03-19,2001-09-04,147.5,113.902,184.628723214286,27.4821917808219,-33.598,-1.22253713488187,-22.7783050847458,"TCHEFUNCTE RIVER NEAR COVINGTON, LA","7375050","USA","LOUISIANA",30.49,-90.16,"NA1983"
"164",102258,1973-01-17,1999-03-16,262.222,63.943,226.073597560976,26.1753424657534,-198.279,-7.57502983043751,-75.614936961811,"TANGIPAHOA RIVER AT ROBERT, LA","7375500","USA","LOUISIANA",30.5,-90.36,"NA1983"
"165",102262,1975-11-25,1998-05-14,399.644,339.697,503.940780487805,22.4821917808219,-59.947,-2.66642152083841,-15.0001000890793,"AMITE RIVER AT PORT VINCENT, LA","7380120","USA","LOUISIANA",30.33,-90.85,"NA1983"
"166",102272,1973-01-22,1995-07-06,1540.552,2297.95,1827.125184,22.4657534246575,757.398,33.7134475609756,49.1640658672995,"LOWER ATCHAFALAYA R @ MORGAN CITY, LA","7381600","USA","LA",29.7,-91.2,"NA1983"
"167",102287,1973-01-30,1998-08-18,180.277,299.733,258.959054054054,25.5643835616438,119.456,4.67275104490408,66.2624738596715,"CALCASIEU RIVER NEAR KINDER, LA","8015500","USA","LOUISIANA",30.5,-92.91,"NA1983"
"168",102290,1973-01-12,1994-08-29,344.166,399.644,360.106658064516,21.641095890411,55.478,2.56354855044942,16.1195469628028,"NECHES RIVER AT EVADALE, TEX.","8041000","USA","TX",30.35,-94.09,"NA1983"
"169",102308,1973-01-31,1994-06-28,2949.993,2397.861,2718.40068211921,21.4191780821918,-552.132,-25.7774597083653,-18.7163833948081,"TRINITY RIVER AT TRINIDAD, TX","8062700","USA","TX",32.13,-96.1,"NA1983"
"170",102319,1973-01-09,1995-09-28,2294.439,1738.449,1839.25888297872,22.7315068493151,-555.99,-24.4590032541883,-24.2320671850505,"TRINITY RV AT ROMAYOR, TX","8066500","USA","TEXAS",30.42,-94.85,"NA1983"
"171",102320,1973-01-07,1994-09-01,1442.219,1698.485,1317.89528823529,21.6630136986301,256.266,11.8296560010118,17.7688686669639,"WEST FORK SAN JACINTO RIVER NR CONROE, TX","8068000","USA","TX",30.24,-95.45,"NA1983"
"172",102323,1973-01-24,1995-08-16,3113.881,1938.271,2347.81178571429,22.572602739726,-1175.61,-52.0812780677267,-37.7538512229594,"DMF BRAZOS RIVER NR ASPERMONT, TX","8080500","USA","TX",33,-100.18,"NA1983"
"173",102324,1973-01-24,1994-08-08,2294.439,1878.324,2322.70230708661,21.5506849315069,-416.115,-19.3086670480549,-18.1358057459797,"SALT FK BRAZOS R NR ASPERMONT, TX","8082000","USA","TX",33.33,-100.23,"NA1983"
"174",102325,1973-01-26,1995-08-09,2949.993,1758.431,2394.45422142857,22.5479452054795,-1191.562,-52.845702308627,-40.3920280488801,"BRAZOS RIVER AT SEYMOUR, TX","8082500","USA","TX",33.58,-99.26,"NA1983"
"175",102327,1973-01-29,1995-07-06,2294.439,2997.326,2829.69672151899,22.4465753424658,702.887,31.3137745636519,30.6343729338631,"BRAZOS RIVER NR HIGHBANK, TX","8098290","USA","TX",31.13,-96.82,"NA1983"
"176",102328,1963-05-06,1995-06-08,2786.104,4595.9,4150.5906407767,32.1123287671233,1809.796,56.3582919546114,64.957948447007,"SOUTH FORK ROCKY CREEK NR BRIGGS, TX","8103900","USA","TX",30.91,-98.03,"NA1983"
"177",102329,1973-01-29,1995-06-15,3441.658,2797.505,3659.60155769231,22.3890410958904,-644.153,-28.7709061429271,-18.7163570581388,"LITTLE RIVER AT CAMERON, TX","8106500","USA","TX",30.83,-96.94,"NA1983"
"178",102330,1973-01-30,1995-09-07,2130.55,3197.148,2721.3694,22.6164383561644,1066.598,47.1602992125984,50.0620966417122,"BRAZOS RIVER AT RICHMOND, TX","8114000","USA","TX",29.58,-95.75,"NA1983"
"179",102333,1973-01-21,1995-08-23,4424.989,2997.326,3317.71992567568,22.6,-1427.663,-63.1709292035398,-32.2636508248947,"BEALS CREEK NR WESTBROOK, TX","8123800","USA","TX",32.19,-101.01,"NA1983"
"180",102334,1973-02-24,1995-08-30,4916.655,1718.467,2476.46224203822,22.5260273972603,-3198.188,-141.97745317441,-65.048045876719,"COLORADO RIVER ABOVE SILVER, TX","8123850","USA","TX",32.05,-100.76,"NA1983"
"181",102335,1973-01-12,1994-07-07,4097.212,2597.683,2810.17278832117,21.4958904109589,-1499.529,-69.7588688503696,-36.5987652091227,"COLORADO RIVER NR STACY, TX","8136700","USA","TX",31.49,-99.57,"NA1983"
"182",102336,1973-01-23,1993-08-25,4424.989,4605.266,3713.19091333333,20.6,180.277,8.75131067961165,4.07406662479839,"COLORADO RIVER NR SAN SABA, TX","8147000","USA","TX",31.21,-98.56,"NA1983"
"183",102338,1973-01-04,1993-08-19,3113.881,3396.97,3342.47498507463,20.6356164383562,283.089,13.7184658789166,9.09119519981656,"COLORADO RIVER AT AUSTIN, TX","8158000","USA","TX",30.24,-97.69,"NA1983"
"184",102339,1973-01-28,1995-09-06,1966.662,3157.184,3340.9457721519,22.6191780821918,1190.522,52.633300629845,60.5351605919065,"COLORADO RIVER AT WHARTON, TX","8162000","USA","TX",29.3,-96.1,"NA1983"
"185",102340,1973-01-08,1993-08-19,3605.546,6194.474,4511.478392,20.6246575342466,2588.928,125.525866099894,71.8040485407758,"LAVACA RIVER NR EDNA, TX","8164000","USA","TX",28.95,-96.68,"NA1983"
"186",102351,1973-01-08,1994-08-25,4752.766,3596.792,3854.19721527778,21.641095890411,-1155.974,-53.4156867957969,-24.322131575592,"GUADALUPE RIVER AT VICTORIA, TX","8176500","USA","TX",28.79,-97.01,"NA1983"
"187",102355,1973-01-09,1995-08-24,4261.1,4396.079,4298.56838068182,22.6356164383562,134.978999999999,5.96312454611471,3.16770317523643,"SAN ANTONIO RIVER AT GOLIAD, TX","8188500","USA","TX",28.64,-97.38,"NA1983"
"188",102356,1973-01-09,1993-08-17,6063.874,5994.653,4258.46417692308,20.6164383561644,-69.2209999999995,-3.35756345514948,-1.14153097508292,"MISSION RIVER AT REFUGIO, TX","8189500","USA","TX",28.29,-97.27,"NA1983"
"189",102358,1973-01-03,1995-08-29,4752.766,2397.861,3257.98953896104,22.6657534246575,-2354.905,-103.89705366856,-49.5480947305211,"NUECES RIVER NR THREE RIVERS, TX","8210000","USA","TX",28.42,-98.17,"NA1983"
"190",102364,1973-01-25,1996-07-16,1398.752,3237.113,1893.36852298851,23.4876712328767,1838.361,78.2691898985186,131.428659261971,"RIO GRANDE NEAR LOBATOS, CO","8251500","USA","COLORADO",37.07,-105.75,"NA1983"
"191",102370,1973-01-01,2001-09-26,2317.932,1718.467,2029.2706025641,28.7534246575342,-599.465,-20.8484730824202,-25.8620615272579,"RIO GRANDE AT OTOWI BRIDGE, NM","8313000","USA","NEW MEXICO",35.87,-106.14,"NA1983"
"192",102378,1973-01-23,1996-07-23,3217.13,3177.166,3507.93882524272,23.5123287671233,-39.9639999999999,-1.69970403169424,-1.24222521315582,"RIO GRANDE CONVEYANCE CHANNEL AT SAN MARCIAL, NM","8358300","USA","NEW MEXICO",33.68,-106.99,"NA1983"
"193",102379,1973-03-19,1996-07-23,3097.237,2497.772,2877.66560645161,23.3616438356164,-599.465,-25.6602234079981,-19.3548314191003,"RIO GRANDE FLOODWAY AT SAN MARCIAL, NM","8358400","USA","NEW MEXICO",33.68,-106.99,"NA1983"
"194",102382,1973-01-01,2007-09-18,5244.432,3151.189,4034.40256838906,34.7342465753425,-2093.243,-60.2645287111532,-39.9136264899612,"RIO GRANDE AT EL PASO, TX","8364000","USA","TEXAS",31.8,-106.54,"NA1983"
"195",102383,1973-01-01,1993-09-14,4915.615,3796.613,4791.15474857143,20.7150684931507,-1119.002,-54.0187448750165,-22.7642319424935,"RIO GRANDE AT FORT QUITMAN, TEXAS","8370500","USA","TX",31.08,-105.6,"NA1983"
"196",102385,1962-11-06,1995-08-25,1048.886,819.269,850.174233160622,32.8219178082192,-229.617,-6.99584348914858,-21.8915115656039,"RIO MORA NEAR TERRERO, NM","8377900","USA","NM",35.77,-105.65,"NA1983"
"197",102390,1973-01-01,1995-08-16,3113.881,2138.093,2851.56639772727,22.6356164383562,-975.788,-43.1085233599613,-31.3367145372607,"PECOS RIVER NR LANGTRY, TX","8447410","USA","TX",29.8,-101.44,"NA1983"
"198",102391,1967-01-10,1995-08-14,3596.792,3277.077,3333.0268,28.6109589041096,-319.715,-11.1745643014459,-8.88889321373045,"DEVILS R AT PAFFORD CROSSING NR COMSTOCK TX","8449400","USA","TX",29.67,-101,"NA1983"
"199",102392,1973-01-01,1995-09-19,2294.439,1838.36,2618.74572477064,22.7287671232877,-456.079,-20.066156581485,-19.8775822761032,"RIO GRANDE AT LAREDO, TX","8459000","USA","TX",27.49,-99.49,"NA1983"
"200",102394,1974-10-22,1995-08-30,2130.55,2597.683,2952.42195419847,20.8684931506849,467.133,22.3846061441512,21.9254652554505,"RIO GRANDE NR BROWNSVILLE, TX","8475000","USA","TX",25.87,-97.45,"NA1983"
"201",102431,1973-02-14,2006-08-24,3113.881,2881.43,2645.69916666667,33.5452054794521,-232.451,-6.92948505390395,-7.46499304244446,"COLORADO RIVER NEAR COLORADO-UTAH STATE LINE","9163500","USA","COLORADO",39.12,-109.02,"NA1983"
"202",102434,1973-01-10,1995-03-23,3037.291,2497.772,2978.01713586957,22.2109589041096,-539.519,-24.2906667077834,-17.7631646095155,"COLORADO RIVER NEAR CISCO UTAH","9180500","USA","UT",38.81,-109.29,"NA1983"
"203",102435,1973-01-16,1994-09-14,2657.629,2377.879,2784.37342285714,21.6739726027397,-279.75,-12.9071861964353,-10.5262999463055,"GREEN RIVER NEAR LA BARGE, WY","9209400","USA","WY",42.19,-110.16,"NA1983"
"204",102441,1973-02-08,1995-09-28,3476.898,3556.827,3376.502296875,22.6493150684932,79.9290000000001,3.52898088786743,2.29885950062383,"GREEN RIVER AT GREEN RIVER, UTAH","9315000","USA","UT",38.98,-110.15,"NA1983"
"205",102442,1963-03-25,1995-09-05,606.387,279.75,520.781025125628,32.4712328767123,-326.637,-10.059273118461,-53.8660954143146,"VALLECITO CREEK NEAR BAYFIELD, CO.","9352900","USA","CO",37.47,-107.54,"NA1983"
"206",102443,1973-01-04,1993-09-01,3376.988,2038.182,2740.86736090226,20.6712328767123,-1338.806,-64.7666255798542,-39.6449735681619,"ANIMAS RIVER AT FARMINGTON, NM","9364500","USA","NM",36.72,-108.2,"NA1983"
"207",102444,1973-01-01,1994-06-28,2537.736,1598.574,2259.52178571429,21.5013698630137,-939.162,-43.6791704892966,-37.0078684307587,"SAN JUAN RIVER AT SHIPROCK, NM","9368000","USA","NM",36.79,-108.73,"NA1983"
"208",102445,1973-01-09,1995-09-26,2857.451,2657.629,2661.8288908046,22.7260273972603,-199.822,-8.79264978902954,-6.99301580324562,"SAN JUAN RIVER NEAR BLUFF, UTAH","9379500","USA","UT",37.14,-109.86,"NA1983"
"209",102446,1973-01-10,1995-09-21,2458.327,2617.665,2652.79949668874,22.7095890410959,159.338,7.01633128242248,6.48156246097446,"COLORADO R AT LEES FERRY, AZ.","9380000","USA","AZ",36.86,-111.58,"NA1983"
"210",102447,1974-10-17,1995-08-21,3113.881,3596.792,2756.09872727273,20.8575342465753,482.911,23.1528326546696,15.5083318855152,"LITTLE COLORADO R AT CAMERON ARIZ.","9401200","USA","AZ",35.87,-111.41,"NA1983"
"211",102448,1973-01-30,1995-08-30,5814.813,5475.116,4947.46791089109,22.5945205479452,-339.697,-15.034485873651,-5.84192475321219,"VIRGIN RIVER AT LITTLEFIELD, ARIZ.","9415000","USA","AZ",36.89,-113.92,"NA1983"
"212",102450,1973-07-11,1993-08-25,7538.87,5934.706,6927.09598550725,20.1369863013699,-1604.164,-79.6625659863946,-21.2785735793295,"MUDDY R AB LAKE MEAD NR OVERTON, NV.","9419515","USA","NV",36.52,-114.41,"NA1983"
"213",102452,1973-01-16,1995-09-28,2622.216,2557.719,2615.20168115942,22.7123287671233,-64.4969999999998,-2.83973522316043,-2.45963719235943,"COLORADO RIVER BLW HOOVER DAM,ARIZ-NEV","9421500","USA","NV",36.01,-114.73,"NA1983"
"214",102454,1974-10-08,1995-06-28,3605.546,4476.007,4300.26366666667,20.7342465753425,870.461,41.9818003435518,24.142279699108,"BILL WILLIAMS R NR PLANET, ARIZ.","9426600","USA","AZ",34.26,-114.02,"NA1983"
"215",102456,1967-02-21,1994-04-05,721.109,0,710.966618055556,27.1369863013699,-721.109,-26.572921251893,-100,"MOGOLLON CREEK NEAR CLIFF, NM","9430600","USA","NM",33.16,-108.64,"NA1983"
"216",102457,1973-01-09,1994-07-02,1958.253,2797.505,2437.14881,21.4904109589041,839.252,39.0523941866395,42.8571793328033,"GILA RIVER NEAR REDROCK, NM","9431500","USA","NM",32.72,-108.67,"NA1983"
"217",102459,1977-10-10,2004-08-19,2397.861,1158.966,4034.34654794521,26.8767123287671,-1238.895,-46.0954816513761,-51.666672922242,"SAN PEDRO RIVER AT CHARLESTON, AZ.","9471000","USA","ARIZONA",31.62,-110.17,"NA1983"
"218",102462,1973-01-01,1998-02-25,4036.399,1678.5025,3413.9625511811,25.1671232876712,-2357.8965,-93.6895517635532,-58.415842933268,"GILA RIVER AT KELVIN, AZ.","9474000","USA","ARIZONA",33.1,-110.97,"NA1983"
"219",102466,1976-01-28,1998-04-21,3769.435,1398.752,2837.81084736842,22.2438356164384,-2370.683,-106.577077842099,-62.8922636946916,"SALT RIVER NEAR ROOSEVELT, AZ","9498500","USA","ARIZONA",33.61,-110.92,"NA1983"
"220",102470,1968-08-21,1995-07-25,1966.662,3117.219,2274.09638655462,26.9424657534247,1150.557,42.7042205613179,58.5030371258508,"WET BOTTOM CREEK NR CHILDS, ARIZ.","9508300","USA","AZ",34.16,-111.69,"NA1983"
"221",102478,1974-03-12,1995-09-27,5572.208,4196.257,4759.18488095238,21.558904109589,-1375.951,-63.822863769221,-24.693101908615,"GILA R AB DIVERSIONS AT GILLESPIE DAM","9518000","USA","AZ",33.22,-112.76,"NA1983"
"222",102479,1973-04-23,1994-06-20,3441.658,5015.526,4027.00405376344,21.172602739726,1573.868,74.3351216356108,45.7299359785313,"GILA RIVER NEAR DOME, AZ.","9520500","USA","AZ",32.76,-114.41,"NA1983"
"223",102481,1973-01-02,1995-08-15,3277.77,3396.97,3240.66521294719,22.6301369863014,119.2,5.26731234866827,3.63661879875647,"COLORADO R AT NIB AB MORELOS DAM NR ANDRADE, CA.","9522000","USA","AZ",32.71,-114.71,"NA1983"
"224",102490,1973-01-13,2001-08-06,4261.1,3416.952,4242.11432894737,28.5808219178082,-844.148,-29.535469708589,-19.8105653469761,"BEAR RIVER AT BORDER, WY","10039500","USA","IDAHO",42.21,-111.05,"NA1983"
"225",102501,1973-08-16,2000-09-20,6134.528,5455.134,5572.18250877193,27.1150684931507,-679.394,-25.0559573608164,-11.0749188853649,"BEAR RIVER NEAR CORINNE, UT","10126000","USA","UTAH",41.57,-112.09,"NA1983"
"226",102505,1974-07-18,2000-09-11,3496.881,4376.097,4154.02174566474,26.1698630136986,879.216,33.5965075376884,25.1428630256506,"WEBER RIVER NEAR PLAIN CITY, UT","10141000","USA","UTAH",41.27,-112.09,"NA1983"
"227",102508,1974-01-30,2004-09-14,4975.562,4735.775,4543.38932841328,30.6438356164384,-239.787,-7.82496691998213,-4.81929478519211,"JORDAN RIVER @ 1700 SOUTH @ SALT LAKE CITY, UT","10171000","USA","UTAH",40.73,-111.92,"NA1983"
"228",102509,1964-10-12,2006-09-12,5408.32,4416.061,4549.06840822785,41.9452054794521,-992.259,-23.656076747224,-18.3468988521389,"RED BUTTE CREEK AT FORT DOUGLAS, NEAR SLC, UT","10172200","USA","UTAH",40.77,-111.8,"NA1983"
"229",102510,1973-01-16,1994-05-05,7892.959,5115.437,5500.74092814371,21.3123287671233,-2777.522,-130.324659982003,-35.1898698574261,"SEVIER RIVER NEAR LYNNDYL, UTAH","10224000","USA","UT",39.48,-112.39,"NA1983"
"230",102512,1968-03-21,1995-08-29,3117.219,3237.112,3250.67175,27.4575342465753,119.893,4.36648822590301,3.84615261231245,"STEPTOE CR NR ELY NV","10244950","USA","NV",39.2,-114.68,"NA1983"
