"","STAT_ID","start_time","end_time","Ca_start","Ca_end","Ca_avg","duration","Ca_dif","Ca_slope","Ca_rc","STATION_NAME","STATION_ID_ORIG","Country","State","Latitude","Longitude","CoordinateSystem"
"295",102448,1973-01-30,1995-08-30,6487.026,7235.528,6967.97857021277,22.5945205479452,748.502,33.1275894264581,11.5384461230771,"VIRGIN RIVER AT LITTLEFIELD, ARIZ.","9415000","USA","AZ",36.89,-113.92,"NA1983"
"296",102452,1973-01-16,1995-09-28,2120.758,1871.257,1973.46406598985,22.7123287671233,-249.501,-10.9852671893848,-11.764708656056,"COLORADO RIVER BLW HOOVER DAM,ARIZ-NEV","9421500","USA","NV",36.01,-114.73,"NA1983"
"297",102454,1974-10-08,1995-06-28,1147.704,1472.056,1287.18926771654,20.7342465753425,324.352,15.6432980972516,28.2609453308519,"BILL WILLIAMS R NR PLANET, ARIZ.","9426600","USA","AZ",34.26,-114.02,"NA1983"
"298",102455,1973-01-03,1992-07-28,2395.209,2020.958,2254.79365079365,19.5780821917808,-374.251,-19.1158151413378,-15.6249830390584,"COLORADO RIVER ABOVE IMPERIAL DAM, CA-AZ.","9429490","USA","CA",32.88,-114.46,"NA1983"
"299",102456,1967-02-21,1994-04-05,274.451,174.651,296.627105263158,27.1369863013699,-99.8,-3.6776375567895,-36.3635038677214,"MOGOLLON CREEK NEAR CLIFF, NM","9430600","USA","NM",33.16,-108.64,"NA1983"
"300",102457,1973-01-09,1994-07-02,723.553,848.303,834.636009615385,21.4904109589041,124.75,5.80491458439572,17.2413078240295,"GILA RIVER NEAR REDROCK, NM","9431500","USA","NM",32.72,-108.67,"NA1983"
"301",102458,1974-10-21,1994-04-21,2994.012,2170.659,3242.37880113636,19.5123287671233,-823.353,-42.196552232519,-27.4999899800001,"GILA RIVER AT CALVA, ARIZ.","9466500","USA","AZ",33.18,-110.21,"NA1983"
"302",102462,1973-01-01,1998-02-25,3243.513,693.513,2088.80011023622,25.1671232876712,-2550,-101.322664924886,-78.6184609095139,"GILA RIVER AT KELVIN, AZ.","9474000","USA","ARIZONA",33.1,-110.97,"NA1983"
"303",102466,1976-01-28,1998-04-21,2345.309,612.75,1604.3843373494,22.2438356164384,-1732.559,-77.8893995565956,-73.8733787317577,"SALT RIVER NEAR ROOSEVELT, AZ","9498500","USA","ARIZONA",33.61,-110.92,"NA1983"
"304",102467,1973-02-15,1992-08-26,1222.555,998.004,1162.64278343949,19.5397260273973,-224.551,-11.4920239764442,-18.3673536159927,"SALT R BL STEWART MOUNTAIN D ARIZ","9502000","USA","AZ",33.55,-111.57,"NA1983"
"305",102470,1968-08-21,1995-07-25,598.802,773.453,629.148720930233,26.9424657534247,174.651,6.48236882245271,29.1667362500459,"WET BOTTOM CREEK NR CHILDS, ARIZ.","9508300","USA","AZ",34.16,-111.69,"NA1983"
"306",102471,1980-10-20,1998-04-15,1222.555,518.538,1106.81559281437,17.4958904109589,-704.017,-40.2389923269652,-57.5857118902626,"VERDE R BLW TANGLE CREEK, ABV HORSESHOE DAM, AZ.","9508500","USA","ARIZONA",34.07,-111.71,"NA1983"
"307",102472,1973-01-15,1992-08-25,723.553,748.503,940.30685625,19.6219178082192,24.95,1.27153728008936,3.4482615648059,"VERDE R BL BARTLETT D ARIZ","9510000","USA","AZ",33.8,-111.65,"NA1983"
"308",102478,1974-03-12,1995-09-27,6487.026,3493.014,4072.4965619469,21.558904109589,-2994.012,-138.875890202059,-46.1538461538462,"GILA R AB DIVERSIONS AT GILLESPIE DAM","9518000","USA","AZ",33.22,-112.76,"NA1983"
"309",102481,1973-01-02,1995-08-15,2495.01,2395.209,2384.10732695375,22.6301369863014,-99.8010000000004,-4.41009261501212,-4.00002404799982,"COLORADO R AT NIB AB MORELOS DAM NR ANDRADE, CA.","9522000","USA","AZ",32.71,-114.71,"NA1983"
"310",102490,1973-01-13,2001-08-06,1871.257,1351.599,1582.44365306122,28.5808219178082,-519.658,-18.1820523389571,-27.7705307181216,"BEAR RIVER AT BORDER, WY","10039500","USA","IDAHO",42.21,-111.05,"NA1983"
"311",102501,1973-08-16,2000-09-20,2070.858,1421.582,1592.50049418605,27.1150684931507,-649.276,-23.9452096594928,-31.3529947490364,"BEAR RIVER NEAR CORINNE, UT","10126000","USA","UTAH",41.57,-112.09,"NA1983"
"312",102505,1974-07-18,2000-09-11,1272.455,1551.123,1456.12589411765,26.1698630136986,278.668,10.6484317420436,21.9000278988255,"WEBER RIVER NEAR PLAIN CITY, UT","10141000","USA","UTAH",41.27,-112.09,"NA1983"
"313",102510,1973-01-16,1994-05-05,3742.515,1596.806,1947.83295744681,21.3123287671233,-2145.709,-100.679237048464,-57.3333440213332,"SEVIER RIVER NEAR LYNNDYL, UTAH","10224000","USA","UT",39.48,-112.39,"NA1983"
"314",102511,1974-10-08,1985-09-03,1996.008,1796.407,1317.84295744681,10.9123287671233,-199.601,-18.2913293999498,-10.0000100199999,"BEAVER RIV AT ADAMSVILLE, UTAH","10237000","USA","UT",38.25,-112.76,"NA1983"
"315",102512,1968-03-21,1995-08-29,1222.555,1322.355,1274.23705357143,27.4575342465753,99.8,3.63470365196567,8.16323192003631,"STEPTOE CR NR ELY NV","10244950","USA","NV",39.2,-114.68,"NA1983"
"316",102513,1967-10-28,1995-08-10,499.002,349.301,403.78268852459,27.8027397260274,-149.701,-5.38439741821049,-30.0000801599994,"SOUTH TWIN R NR ROUND MOUNTAIN NV","10249300","USA","NV",38.88,-117.24,"NA1983"
"317",102515,1975-08-27,1994-09-14,4740.519,4990.02,4799.0752755102,19.0630136986301,249.501,13.0882243460765,5.26315789473685,"ALAMO R AT DROP 3 NR CALIPATRIA CA","10254670","USA","CA",33.1,-115.39,"NA1983"
"318",102518,1974-10-15,1986-06-11,573.852,349.301,539.068882352941,11.6630136986301,-224.551,-19.2532569884895,-39.1304726654259,"OWENS R BL TINEMAHA RE NR BIG PINE CA","10277400","USA","CA",37.05,-118.22,"NA1983"
"319",102529,1979-04-26,1994-06-07,1022.954,1072.854,1156.37131578947,15.1260273972603,49.9000000000001,3.29894946567651,4.8780297061256,"HUMBOLDT R NR CARLIN, NV","10321000","USA","NV",40.72,-116,"NA1983"
"320",102530,1973-01-25,1986-09-24,998.004,1122.754,1050.08416504854,13.6712328767123,124.75,9.12499999999999,12.4999499000004,"HUMBOLDT R NR RYE PATCH, NV","10335000","USA","NV",40.46,-118.3,"NA1983"
"321",102532,1968-05-16,1995-08-16,174.651,249.501,273.688339622642,27.2684931506849,74.85,2.74492615291872,42.8568974698112,"SAGEHEN C NR TRUCKEE CA","10343500","USA","CA",39.43,-120.23,"NA1983"
"322",102533,1973-01-26,1995-03-27,274.451,224.551,242.086281690141,22.1780821917808,-49.9,-2.24996911673873,-18.1817519338607,"TRUCKEE R AT FARAD, CA","10346000","USA","CALIFORNIA",39.42,-120.03,"NA1983"
"323",102543,1973-01-17,1994-05-19,324.351,299.401,707.779595890411,21.3479452054795,-24.95,-1.16873074948665,-7.69228397630961,"TRUCKEE R NR NIXON, NV","10351700","USA","NV",39.77,-119.33,"NA1983"
"324",102548,1975-03-12,1986-08-06,204.591,212.076,191.344278350515,11.4109589041096,7.48499999999999,0.655948379351739,3.65851870316875,"DONNER UND BLITZEN RIVER NR FRENCHGLEN,OREG.","10396000","USA","OR",42.79,-118.86,"NA1983"
"325",102552,1973-04-06,1992-05-12,3742.515,4491.018,3461.64108910891,19.1123287671233,748.503,39.163359375,20,"SAN LUIS REY R A OCEANSIDE CA","11042000","USA","CA",33.21,-117.35,"NA1983"
"326",102568,1979-10-29,1992-09-22,1896.207,1621.756,1858.78232857143,12.9095890410959,-274.451,-21.2594683786078,-14.4736835166203,"LOS ANGELES R A LONG BEACH CA","11103000","USA","CA",33.81,-118.2,"NA1983"
"327",102570,1973-01-17,1992-04-27,3742.515,2495.01,3316.76393589744,19.2876712328767,-1247.505,-64.6788813920454,-33.3333333333333,"SANTA CLARA R A LOS ANGELES-VENTURA CO LINE CA","11108500","USA","CA",34.39,-118.7,"NA1983"
"328",102571,1977-01-11,1995-09-20,1846.307,723.553,1317.23721367521,18.7013698630137,-1122.754,-60.0359229416935,-60.8107969043068,"SALINAS R NR CHUALAR CA","11152300","USA","CA",36.55,-121.54,"NA1983"
"329",102573,1973-01-23,1992-09-08,748.503,1696.607,1929.55198130841,19.6383561643836,948.104,48.2781752232143,126.666693386666,"PAJARO R A CHITTENDEN CA","11159000","USA","CA",36.9,-121.59,"NA1983"
"330",102574,1974-10-02,1993-09-15,299.401,299.401,257.549314516129,18.9671232876712,0,0,0,"KERN R A KERNVILLE CA","11187000","USA","CA",35.75,-118.42,"NA1983"
"331",102584,1968-03-12,1995-09-12,54.89,29.94,55.1527163461538,27.5205479452055,-24.95,-0.906595321055251,-45.4545454545455,"MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA","11264500","USA","CALIFORNIA",37.73,-119.55,"NA1983"
"332",102602,1973-01-31,1994-09-15,97.305,112.275,121.698692307692,21.6356164383562,14.97,0.691914651133342,15.3846153846154,"MOKELUMNE R A WOODBRIDGE CA","11325500","USA","CALIFORNIA",38.15,-121.3,"NA1983"
"333",102624,1973-02-16,1993-09-22,324.351,998.004,607.048915584416,20.6109589041096,673.653,32.6842144091453,207.692592284285,"NAPA R NR NAPA CA","11458000","USA","CA",38.36,-122.3,"NA1983"
"334",102625,1973-11-09,1995-09-05,399.202,523.952,569.340407185629,21.8356164383562,124.75,5.71314303638645,31.2498434376581,"RUSSIAN R NR GUERNEVILLE CA","11467000","USA","CA",38.5,-122.92,"NA1983"
"335",102626,1968-02-15,1995-09-19,234.531,349.301,291.838891752577,27.6109589041096,114.77,4.15668287358603,48.9359615573208,"ELDER C NR BRANSCOMB CA","11475560","USA","CA",39.72,-123.64,"NA1983"
"336",102627,1973-01-17,1995-09-20,299.401,923.154,644.134295774648,22.6876712328767,623.753,27.4930376766091,208.333639500202,"EEL R A SCOTIA CA","11477000","USA","CA",40.49,-124.09,"NA1983"
"337",102628,1967-06-30,1995-09-05,169.661,172.156,176.238727272727,28.2027397260274,2.495,0.0884665824752285,1.47057956749047,"CRATER LAKE NEAR CRATER LAKE,OREG.","11492200","USA","OR",42.97,-122.07,"NA1983"
"338",102629,1973-01-16,1995-09-26,299.401,399.202,394.241975609756,22.7068493150685,99.801,4.3951936534749,33.3335560001469,"KLAMATH R NR KLAMATH CA","11530500","USA","CA",41.51,-123.99,"NA1983"
"339",102632,1974-10-15,1994-07-26,237.026,212.076,184.427510869565,19.7917808219178,-24.95,-1.26062430786268,-10.5262713795111,"CHEHALIS RIVER AT PORTER, WASH.","12031000","USA","WA",46.93,-123.31,"NA1983"
"340",102635,1965-09-14,1986-08-27,449.102,424.152,311.4074,20.9643835616438,-24.95,-1.19011369576581,-5.55553081482603,"NORTH FORK QUINAULT R NEAR AMANDA PARK, WASH.","12039300","USA","WA",47.59,-123.62,"NA1983"
"341",102636,1977-11-15,1993-07-20,162.176,249.501,211.224729411765,15.6876712328767,87.325,5.56647310513448,53.8458218232044,"QUEETS RIVER NEAR CLEARWATER, WASH.","12040500","USA","WA",47.53,-124.31,"NA1983"
"342",102637,1974-10-25,1994-04-22,374.251,349.301,344.595640350877,19.5041095890411,-24.95,-1.27921758673971,-6.66664885330967,"ELWHA RIVER AT MCDONALD BR NR PRT ANGELES, WASH.","12045500","USA","WA",48.05,-123.58,"NA1983"
"343",102650,1974-10-17,1994-05-23,324.351,189.621,174.681187878788,19.6109589041096,-134.73,-6.87013830678961,-41.5383334720719,"PUYALLUP RIVER AT PUYALLUP, WASH.","12101500","USA","WA",47.21,-122.34,"NA1983"
"344",102689,1974-01-22,1987-09-09,194.611,162.176,178.294436507936,13.6383561643836,-32.435,-2.37821916432302,-16.6665810257385,"SKAGIT RIVER NEAR MOUNT VERNON, WASH.","12200500","USA","WA",48.44,-122.33,"NA1983"
"345",102696,1973-01-31,1983-09-21,923.154,773.453,675.001369369369,10.6438356164384,-149.701,-14.0645727155727,-16.2162542761013,"KOOTENAI RIVER NR COPELAND ID","12318500","USA","ID",48.91,-116.41,"NA1983"
"346",102700,1978-10-20,1995-08-23,948.104,698.603,764.125906542056,16.8520547945205,-249.501,-14.8053755486913,-26.3157839224389,"CLARK FORK BELOW MISSOULA, MT.","12353000","USA","MT",46.86,-114.12,"NA1983"
"347",102703,1974-10-22,1993-08-10,1047.904,1047.904,971.710307692308,18.813698630137,0,0,0,"FLATHEAD RIVER AT FLATHEAD, BRITISH COLUMBIA","12355000","USA","BC",49,-114.47,"NA1983"
"348",102708,1974-02-01,1985-11-06,523.952,573.852,548.902057142857,11.7698630136986,49.9,4.23964152700186,9.52377317006138,"PEND OREILLE RIVER AT INTERNATIONAL BOUNDARY","12398600","USA","WA",48.99,-117.35,"NA1983"
"349",102709,1973-01-04,1995-09-27,523.952,449.102,508.46582183908,22.7424657534247,-74.85,-3.2911998554391,-14.2856597550921,"COLUMBIA RIVER AT NORTHPORT, WASH.","12400520","USA","WA",48.92,-117.77,"NA1983"
"350",102724,1966-11-01,1995-09-07,249.501,244.511,209.159701298701,28.8684931506849,-4.99000000000001,-0.172852804403531,-1.99999198400007,"HAYDEN CR BLW N FORK NR HAYDEN LAKE ID","12416000","USA","ID",47.82,-116.65,"NA1983"
"351",102733,1973-01-18,1986-09-02,299.401,548.902,380.514080536913,13.6301369863014,249.501,18.3050984924623,83.3333890000367,"SPOKANE RIVER AT LONG LAKE, WASH.","12433000","USA","WA",47.83,-117.84,"NA1983"
"352",102736,1971-12-02,1995-08-08,144.711,164.671,154.238717391304,23.6986301369863,19.96,0.842242774566473,13.7930081334522,"ANDREWS CR NR MAZAMA WA","12447390","USA","WA",48.82,-120.14,"NA1983"
"353",102758,1974-10-21,1995-09-19,474.052,424.152,480.246448275862,20.9260273972603,-49.9,-2.38459020686044,-10.5262713795111,"COLUMBIA R AT VERNITA BR NR PRIEST RAPIDS DAM,WA","12472900","USA","WA",46.64,-119.73,"NA1983"
"354",102780,1979-04-26,1999-08-03,249.501,212.3,285.172537931034,20.2849315068493,-37.201,-1.83392287952458,-14.9101606807187,"YAKIMA RIVER ABOVE AHTANUM CREEK AT UNION GAP, WA","12500450","USA","WASHINGTON",46.53,-120.46,"NA1983"
"355",102810,1991-11-12,2004-09-22,474.052,455.339,425.007066666667,12.8712328767123,-18.713,-1.45386228182205,-3.94745724097779,"SNAKE RIVER AB JACKSON LAKE AT FLAGG RANCH WY","13010065","USA","WYOMING",44.09,-110.66,"NA1983"
"356",102812,1965-07-20,1995-08-15,848.303,1047.904,1147.42917647059,30.0904109589041,199.601,6.63337567149231,23.5294464360022,"CACHE CREEK NEAR JACKSON, WYO.","13018300","USA","WY",43.45,-110.7,"NA1983"
"357",102816,1975-04-08,1999-09-28,1372.255,1073.303,1321.26638125,24.4904109589041,-298.952,-12.2069001006824,-21.7854553271804,"SNAKE RIVER NR HEISE ID","13037500","USA","IDAHO",43.61,-111.65,"NA1983"
"358",102886,1967-01-31,1995-07-24,274.451,374.251,284.748563636364,28.4958904109589,99.8,3.50225939813479,36.3635038677214,"BIG JACKS CR NR BRUNEAU ID","13169500","USA","ID",42.78,-115.98,"NA1983"
"359",102887,1979-06-25,1990-10-18,1197.605,1322.355,1329.84026,11.3232876712329,124.75,11.0171183159932,10.4166231770909,"OWYHEE RIVER AT OWYHEE, OREG.","13184000","USA","OR",43.77,-117.06,"NA1983"
"360",102888,1973-12-11,1994-05-10,1197.605,898.204,961.249462365591,20.4246575342466,-299.401,-14.6588014755198,-24.9999791250037,"BOISE RIVER NR PARMA ID","13213000","USA","ID",43.78,-116.97,"NA1983"
"361",102889,1974-10-25,1993-09-17,1247.505,1072.854,1082.83422222222,18.9095890410959,-174.651,-9.23610764995654,-14.0000240479998,"SNAKE RIVER AT NYSSA OR","13213100","USA","OR",43.87,-116.98,"NA1983"
"362",102893,1966-01-05,1995-08-31,159.681,129.741,142.415315,29.6712328767123,-29.94,-1.00905817174515,-18.7498825783907,"MINAM RIVER AT MINAM,OREG.","13331500","USA","OR",45.61,-117.72,"NA1983"
"363",102894,1973-03-23,1995-09-13,147.206,94.81,104.848170542636,22.4904109589041,-52.396,-2.32970398343282,-35.5936578672065,"CLEARWATER RIVER AT SPALDING, ID","13342500","USA","ID",46.44,-116.82,"NA1983"
"364",102912,1973-02-01,1995-09-20,648.703,349.301,511.030407407407,22.6465753424658,-299.402,-13.2206302927655,-46.1539410176922,"SNAKE RIVER AT BURBANK, WASH.","13353200","USA","WA",46.21,-119.02,"NA1983"
"365",102913,1974-10-22,1994-08-03,773.453,523.952,515.513102941176,19.7945205479452,-249.501,-12.6045487889273,-32.2580686867851,"JOHN DAY R AT MCDONALD FERRY,OREG.","14048000","USA","OR",45.58,-120.4,"NA1983"
"366",102914,1974-10-21,1986-09-10,207.086,184.631,215.996705357143,11.8958904109589,-22.455,-1.88762666973745,-10.8433211322832,"DESCHUTES RIVER AT MOODY, NEAR BIGGS OREG","14103000","USA","OR",45.62,-120.9,"NA1983"
"367",102916,1973-03-06,1994-12-20,573.852,449.102,458.673911949686,21.8054794520548,-124.75,-5.72103907526071,-21.7390546691481,"COLUMBIA RIVER AT WARRENDALE,OREG.","14128910","USA","OR",45.61,-122.02,"NA1983"
"368",102934,1993-03-31,2006-04-03,548.902,557.884,527.118512820513,13.0164383561644,8.98199999999997,0.690050515680907,1.63635767404746,"BEAVERTON CREEK AT SW 216TH AVE, NR ORENCO, OR","14206435","USA","OREGON",45.52,-122.89,"NA1983"
"369",102937,1974-10-24,1995-09-25,523.952,523.952,314.226341935484,20.9342465753425,0,0,0,"TUALATIN RIVER AT WEST LINN, OR","14207500","USA","OREGON",45.35,-122.67,"NA1983"
"370",102944,1974-10-23,1993-08-03,192.116,159.681,139.061207142857,18.7917808219178,-32.435,-1.7260205569325,-16.8830290033105,"NEHALEM RIVER NEAR FOSS, OREG.","14301000","USA","OR",45.7,-123.75,"NA1983"
"371",102947,1973-01-29,1995-08-08,219.561,324.351,289.823877952756,22.5369863013699,104.79,4.64969000729395,47.7270553513602,"S. UMPQUA RIVER NR ROSEBURG OR, OR","14312260","USA","OR",43.22,-123.41,"NA1983"
"372",102948,1973-01-24,1986-07-31,182.136,139.721,177.106669291339,13.5232876712329,-42.415,-3.13644145056726,-23.2875433741819,"UMPQUA RIVER NEAR ELKTON, OREG.","14321000","USA","OR",43.58,-123.55,"NA1983"
"373",102949,1973-01-03,1987-08-25,249.501,182.136,244.605507575758,14.6493150684932,-67.365,-4.59850850944455,-26.9998917840009,"ROGUE RIVER NEAR AGNESS,OREG.","14372300","USA","OR",42.58,-124.05,"NA1983"
"374",102951,1975-05-03,1993-09-09,698.603,349.301,485.70570886076,18.3671232876712,-349.302,-19.0177849045346,-50.0000715714075,"STIKINE R NR WRANGELL AK","15024800","USA","AK",56.7,-132.13,"NA1983"
"375",102953,1975-07-16,1991-07-26,523.952,499.002,602.960685185185,16.0383561643836,-24.95,-1.55564571233345,-4.76188658503069,"COPPER R NR CHITINA AK","15212000","USA","AK",61.46,-144.45,"NA1983"
"376",102981,1967-07-21,1995-09-08,224.551,349.301,390.414717391304,28.1534246575342,124.75,4.43107726741923,55.5553081482603,"TALKEETNA R NR TALKEETNA AK","15292700","USA","ALASKA",62.35,-150.01,"NA1983"
"377",102983,1975-01-20,1986-09-25,698.603,399.202,499.358542857143,11.6876712328767,-299.401,-25.6168225503985,-42.8571019591957,"SUSITNA R AT SUSITNA STATION AK","15294350","USA","AK",61.54,-150.51,"NA1983"
"378",102986,1975-04-04,1994-09-09,898.204,673.653,658.166505747126,19.4465753424658,-224.551,-11.5470717103409,-25,"KUSKOKWIM R AT CROOKED CREEK AK","15304000","USA","AK",61.87,-158.1,"NA1983"
"379",102987,1973-02-22,1995-05-10,1097.804,748.503,935.226182795699,22.2246575342466,-349.301,-15.7168226084813,-31.8181569751978,"TANANA R AT NENANA AK","15515500","USA","AK",64.56,-149.09,"NA1983"
"380",102988,1975-04-02,1995-09-14,1222.555,798.403,802.054402439024,20.4657534246575,-424.152,-20.7249638554217,-34.6938992519764,"YUKON R AT PILOT STATION AK","15565447","USA","AK",61.93,-162.88,"NA1983"
"381",102993,1973-06-14,1995-08-29,94.81,112.275,158.488100628931,22.2219178082192,17.465,0.785935766243373,18.421052631579,"WAIMEA RIVER NR WAIMEA, KAUAI, HI","16031000","USA","HI",21.98,-159.66,"NA1983"
"382",102998,1973-01-30,2001-05-09,274.451,290.045,267.390492957746,28.2904109589041,15.594,0.551211504938989,5.68188857027302,"WAIKELE STR AT WAIPAHU, OAHU, HI","16213000","USA","HAWAII",21.38,-158.01,"NA1983"
"383",103014,1973-11-08,1995-08-15,64.87,20.958,35.733975308642,21.7808219178082,-43.912,-2.0160855345912,-67.6923076923077,"HALAWA STREAM NR HALAWA, MOLOKAI, HI","16400000","USA","HI",21.15,-156.76,"NA1983"
"384",103015,1974-12-16,1995-08-29,67.365,62.375,88.9086946107784,20.7150684931507,-4.98999999999999,-0.240887448750165,-7.4074074074074,"KAHAKULOA STREAM NR HONOKOHAU, MAUI, HI","16618000","USA","HI",20.98,-156.55,"NA1983"
"385",103018,1969-09-03,1993-08-17,44.91,64.87,100.530257425743,23.9698630136986,19.96,0.832712309978283,44.4444444444445,"HONOLII STREAM NR PAPAIKOU","16717000","USA","HI",19.76,-155.15,"NA1983"
"386",103074,1973-01-22,1995-09-07,1122.754,1247.505,1219.07688484848,22.6383561643836,124.751,5.51060329178265,11.1111605926143,"RIO DE LA PLATA AT HWY 2 NR TOA ALTA, P.R.","50046000","USA","PR",18.41,-66.26,"NA1983"
"387",103902,1995-01-04,2006-08-02,69.86,36.203,52.01925,11.5835616438356,-33.657,-2.9055830179754,-48.177784139708,"BIG THOMPSON BL MORAINE PARK NR ESTES PARK, CO","402114105350101","USA","COLORADO",40.35,-105.58,"NA1983"
"388",110001,1981-06-15,2008-09-30,245.758,261.976,449.94318767507,27.3123287671233,16.218,0.593797773096599,6.59917479797198,"Salmon River near Hyder, Alaska","AK08DC0001","Canada","AK",56.02,-130.07,"NA1983"
"389",110003,1984-03-16,2008-11-02,741.018,653.693,755.622353448276,24.6493150684932,-87.325,-3.54269478715127,-11.7844640750967,"Peace River above Alces River","BC07FD0005","Canada","BC",56.12,-120.06,"NA1983"
"390",110005,1980-06-01,2008-08-21,513.972,454.092,634.952945652174,28.241095890411,-59.88,-2.12031431897555,-11.6504401017954,"Iskut River below Johnson River","BC08CG0001","Canada","BC",56.73,-131.67,"NA1983"
"391",110006,1983-11-29,2008-09-30,1047.904,464.072,743.23352,24.8547945205479,-583.832,-23.4897134038801,-55.7142639020368,"Bear River at Stewart","BC08DC0001","Canada","BC",55.95,-129.97,"NA1983"
"392",110029,1986-02-11,2008-11-03,178.892,256.986,277.589424242424,22.7424657534247,78.094,3.43384050114444,43.6542718511728,"Quinsam River near the mouth","BC08HD0004","Canada","BC",50.02,-125.3,"NA1983"
"393",110033,1985-04-25,2006-06-21,641.218,563.872,584.671551948052,21.1698630136986,-77.346,-3.65359000905914,-12.0623563281131,"Fraser River at Hansard","BC08KA0001","Canada","BC",54.07,-121.85,"NA1983"
"394",110034,1984-07-28,2008-11-04,249.501,461.577,445.656372294372,24.2876712328767,212.076,8.73183756345178,85.0000601199995,"Fraser River at Red Pass","BC08KA0007","Canada","BC",52.98,-119.01,"NA1983"
"395",110035,1984-07-24,2008-10-27,294.411,404.192,356.63330651341,24.2767123287671,109.781,4.52207030809164,37.2883486011053,"Nechako River at Prince George","BC08KE0010","Canada","BC",53.92,-122.77,"NA1983"
"396",110037,1988-04-19,2008-10-15,366.766,1417.166,1147.13989473684,20.5041095890411,1050.4,51.2287546766435,286.395140225648,"Salmon River at Highway 1 Bridge","BC08LE0004","Canada","BC",50.69,-119.33,"NA1983"
"397",110038,1984-07-23,2008-10-29,269.461,306.886,337.716144404332,24.2849315068493,37.425,1.54107908393502,13.8888373456641,"Thompson River at Spences Bridge","BC08LF0001","Canada","BC",50.42,-121.34,"NA1983"
"398",110041,1985-11-19,2008-11-03,666.168,538.922,534.012641129032,22.972602739726,-127.246,-5.5390327966607,-19.1011876883909,"Fraser River at Marguerite","BC08MC0001","Canada","BC",52.53,-122.44,"NA1983"
"399",110042,1979-07-17,2008-10-22,384.232,444.112,430.916888554217,29.2876712328767,59.88,2.0445463049579,15.5843344645943,"Fraser River at Hope","BC08MF0001","Canada","BC",49.38,-121.45,"NA1983"
"400",110044,1979-07-24,2008-10-20,601.297,523.952,549.294233333333,29.2630136986301,-77.345,-2.64309755640858,-12.8630277550029,"Sumas River at International Boundary","BC08MH0027","Canada","BC",49,-122.23,"NA1983"
"401",110060,1979-11-02,2008-10-30,543.912,419.162,486.779124251497,29.013698630137,-124.75,-4.29969310670444,-22.9356954801512,"Columbia River at Waneta","BC08NE0001","Canada","BC",49.01,-117.6,"NA1983"
"402",110061,1983-05-25,2008-10-30,434.132,419.162,473.200284263959,25.4520547945205,-14.97,-0.588164693218516,-3.44825997622843,"Columbia River at Birchbank","BC08NE0005","Canada","BC",49.17,-117.72,"NA1983"
"403",110064,1979-11-02,2008-10-09,586.327,533.932,533.479554404145,28.9561643835616,-52.395,-1.8094592676696,-8.93613973090101,"Pend D'Oreille River at Waneta","BC08NE0029","Canada","BC",49,-117.62,"NA1983"
"404",110070,1984-05-02,2008-11-02,920.659,998.004,925.106617241379,24.5205479452055,77.345,3.15429329608939,8.40104751053322,"Kootenay River near Fenwick Station","BC08NG0009","Canada","BC",49.52,-115.55,"NA1983"
"405",110073,1979-09-12,2008-10-27,753.493,765.968,667.940768545994,29.1452054794521,12.4749999999999,0.428029234818572,1.65562254725656,"Kootenay River at Creston","BC08NH0005","Canada","BC",49.11,-116.58,"NA1983"
"406",110074,1979-10-01,2008-10-27,147.206,149.95,119.060302325581,29.0931506849315,2.744,0.0943177323665128,1.86405445430213,"Moyie River at Kingsgate","BC08NH0010","Canada","BC",49,-116.18,"NA1983"
"407",110076,1984-05-02,2008-11-04,1107.784,1409.681,1161.89803212851,24.5260273972603,301.897,12.3092498882931,27.2523343900977,"Elk River at Highway 93 near Elko","BC08NK0003","Canada","BC",49.18,-115.17,"NA1983"
"408",110078,1984-04-11,2008-11-04,494.012,526.447,471.237548387097,24.5835616438356,32.435,1.31937757717597,6.56562998469673,"Similkameen River at Princeton","BC08NL0001","Canada","BC",49.45,-120.5,"NA1983"
"409",110079,1979-10-24,2008-11-04,726.048,676.148,584.724788557214,29.0520547945205,-49.9,-1.71760656356092,-6.87282383533871,"Similkameen River near International Boundary","BC08NL0005","Canada","BC",49.07,-119.71,"NA1983"
"410",110081,1979-09-20,2008-10-19,853.293,903.194,863.258979710145,29.1013698630137,49.901,1.71473027678403,5.84804984923115,"Okanagan River at Oliver","BC08NM0001","Canada","BC",49.11,-119.57,"NA1983"
"411",110084,1979-10-09,2008-11-03,661.178,636.228,459.434192307692,29.0904109589041,-24.95,-0.857670936146169,-3.77356778356207,"Kettle River at Midway","BC08NN0011","Canada","BC",49,-118.78,"NA1983"
"412",110085,1979-12-14,2008-11-06,818.363,671.158,546.436060869565,28.9178082191781,-147.205,-5.09046186641402,-17.9877389373664,"Kettle River at Carson Road Bridge","BC08NN0021","Canada","BC",49.02,-118.47,"NA1983"
"413",110088,1979-07-19,2004-10-18,955.589,1080.339,982.772523648649,25.2684931506849,124.75,4.93697820665727,13.0547756409921,"Flathead River at International Boundary","BC08NP0003","Canada","BC",49,-114.48,"NA1983"
"414",110135,1987-03-17,2007-03-12,1090.319,975.549,1006.08449382716,20,-114.77,-5.7385,-10.5262771720937,"OLDMAN RIVER ABOVE LETHBRIDGE AT HWY 3","AB05AD0010","Canada","AB",49.7,-112.87,"NA1983"
