"","STAT_ID","start_time","end_time","HCO3_start","HCO3_end","HCO3_avg","duration","HCO3_dif","HCO3_slope","HCO3_rc","STATION_NAME","STATION_ID_ORIG","Country","State","Latitude","Longitude","CoordinateSystem"
"251",100975,1994-03-16,1994-05-10,1081.664,1442.219,1261.9415,0.150684931506849,360.555,2392.77409090909,33.3333641500503,"AYCOCKS CREEK AT SR273 NEAR COLQUITT, GA.","2356945","USA","GEORGIA",31.16,-84.81,"NA1983"
"252",100976,1994-03-16,1994-05-10,1163.608,1147.219,1155.4135,0.150684931506849,-16.3889999999999,-108.763363636363,-1.40846401881045,"CYPRESS CREEK AT SR91 NEAR COLQUITT, GA.","2356960","USA","GEORGIA",31.15,-84.78,"NA1983"
"253",100980,1973-01-26,1995-09-05,278.61,983.331,707.388395348837,22.6219178082192,704.721,31.1521333414073,252.941746527404,"APALACHICOLA RIVER AT CHATTAHOOCHEE FLA","2358000","USA","FLORIDA",30.7,-84.85,"NA1983"
"254",100982,1973-01-23,1994-09-07,1147.219,1966.662,1665.39020987654,21.6356164383562,819.443,37.8747239458022,71.4286461434129,"CHIPOLA RIVER NR ALTHA, FLA.","2359000","USA","FLORIDA",30.53,-85.16,"NA1983"
"255",100984,1992-11-10,1995-09-06,524.443,1065.275,748.970366666667,2.82191780821918,540.832,191.654058252427,103.125029793514,"APALACHICOLA RIVER NR SUMATRA,FLA.","2359170","USA","FLORIDA",29.94,-85.01,"NA1983"
"256",100986,1974-11-13,1994-09-07,1081.664,884.998,614.581828947368,19.8301369863014,-196.666,-9.91753108593534,-18.1818013726998,"CHOCTAWHATCHEE RIVER NR BRUCE, FLA.","2366500","USA","FL",30.45,-85.89,"NA1983"
"257",100987,1973-02-07,1993-09-02,524.443,540.832,354.484691358025,20.5808219178082,16.389,0.796323881789138,3.12502979351426,"YELLOW RIVER AT MILLIGAN, FLA.","2368000","USA","FL",30.75,-86.62,"NA1983"
"258",100988,1963-11-18,1995-09-06,98.333,49.167,36.594397260274,31.8219178082192,-49.166,-1.54503572965992,-49.9994915237001,"BLACKWATER RIVER NEAR BRADLEY AL","2369800","USA","AL",31.02,-86.7,"NA1983"
"259",100989,1973-02-06,1994-09-08,491.665,655.554,448.02538372093,21.6,163.889,7.5874537037037,33.3334689270133,"ESCAMBIA RIVER NEAR CENTURY, FL","2375500","USA","FL",30.96,-87.23,"NA1983"
"260",100990,1973-01-11,1994-09-08,81.944,8.194,40.4029052631579,21.6712328767123,-73.75,-3.40312895069532,-90.0004881382407,"PERDIDO RIVER AT BARRINEAU PARK, FL","2376500","USA","AL",30.69,-87.44,"NA1983"
"261",100993,2000-05-17,2001-05-09,2359.994,2278.05,2141.47633333333,0.978082191780822,-81.944,-83.7802801120448,-3.47221221748869,"CHAPPEL CREEK AT LONG BRANCH RD NEAR TRION, GA.","2397939","USA","GEORGIA",34.57,-85.28,"NA1983"
"262",100994,2000-05-17,2001-05-09,2851.659,2753.326,2676.845,0.978082191780822,-98.3330000000001,-100.536540616247,-3.44827344363404,"TOWN CREEK NEAR SUMMERVILLE, GEORGIA","2398001","USA","GEORGIA",34.47,-85.34,"NA1983"
"263",100995,1999-01-12,2000-12-12,2146.939,2753.326,2383.31673076923,1.91780821917808,606.387,316.187507142857,28.2442584535471,"CHATTOOGA RIVER ABOVE GAYLESVILLE AL","2398300","USA","ALABAMA",34.29,-85.5,"NA1983"
"264",100996,2000-05-18,2001-05-07,3277.77,2474.716,2876.243,0.96986301369863,-803.054,-828.007655367232,-24.5000106779914,"UNNAMED TR TO BIG WILLS CR AT SR35 NR FORT PAYNE","2400675","USA","ALABAMA",34.43,-85.74,"NA1983"
"265",100997,2000-05-18,2001-05-07,2376.383,2294.439,2335.411,0.96986301369863,-81.944,-84.4902824858757,-3.44826570464441,"MUSH CREEK NEAR PORTERSVILLE, ALABAMA","2400725","USA","ALABAMA",34.33,-85.83,"NA1983"
"266",100998,2000-05-18,2001-05-08,2343.605,2212.495,2278.05,0.972602739726027,-131.11,-134.80323943662,-5.59437277186216,"LITTLE WILLS CR AT COLLINS CHAP RD AT COLLINSVILLE","2400800","USA","ALABAMA",34.26,-85.86,"NA1983"
"267",100999,2000-05-18,2001-05-08,1540.552,1360.274,1450.413,0.972602739726027,-180.278,-185.356253521127,-11.7021690926369,"BIG CANOE CREEK AT CANOE CR RD NR SPRINGVILLE, AL","2401350","USA","ALABAMA",33.79,-86.51,"NA1983"
"268",101000,2000-05-18,2001-05-08,2704.16,2392.772,1988.51366666667,0.972602739726027,-311.388,-320.159492957746,-11.51514703272,"UNNAMED TRI TO BIG CANOE CR NR SPRINGVILLE, AL","2401355","USA","ALABAMA",33.79,-86.48,"NA1983"
"269",101001,2000-05-16,2001-05-09,2278.05,2441.938,1683.13466666667,0.980821917808219,163.888,167.09251396648,7.19422312943087,"WILLIAMS BRANCH NR JACKSONVILLE, ALA","2401749","USA","ALABAMA",33.82,-85.78,"NA1983"
"270",101002,2000-05-16,2001-05-09,2261.661,2097.773,2179.717,0.980821917808219,-163.888,-167.09251396648,-7.24635566515052,"LITTLE TALLASSEEHATCHEE CREEK NEAR WEAVER, AL","2401760","USA","ALABAMA",33.77,-85.78,"NA1983"
"271",101003,2000-05-15,2001-05-08,2081.384,2441.938,1688.05133333333,0.980821917808219,360.554,367.603938547486,17.3228005980636,"SNOW CREEK BELOW ANNISTON, ALA","2403380","USA","ALABAMA",33.61,-85.82,"NA1983"
"272",101004,2000-05-15,2001-05-08,5195.265,3490.825,4343.045,0.980821917808219,-1704.44,-1737.76703910615,-32.8075661203038,"SHIRTEE CREEK NEAR ODENA, ALABAMA","2406930","USA","ALABAMA",33.21,-86.27,"NA1983"
"273",101005,1999-01-12,2001-09-06,639.165,803.054,692.568780487805,2.65205479452055,163.889,61.7969886363636,25.6411098855538,"THREE MILE BRANCH @ NORTH BLVD AT MONTGOMERY, AL","2419977","USA","ALABAMA",32.42,-86.25,"NA1983"
"274",101007,1999-01-08,2000-12-12,1606.107,1163.608,1271.50154166667,1.92876712328767,-442.499,-229.420646306818,-27.5510286674549,"PINTLALLA CR. @ LIBERTY CHURCH RD NR PINTLALLA, AL","2421115","USA","ALABAMA",32.15,-86.35,"NA1983"
"275",101008,2000-05-17,2001-05-10,3507.214,3441.658,3474.436,0.980821917808219,-65.556,-66.8378212290503,-1.86917593280593,"LITTLE CAHABA RIVER BELOW LEEDS, AL.","2423397","USA","ALABAMA",33.53,-86.56,"NA1983"
"276",101009,2000-05-17,2001-05-07,2163.328,2081.384,1808.23633333333,0.972602739726027,-81.944,-84.2522816901408,-3.78786758179989,"PATTON CREEK NR BLUFF PARK BL PATTON CHAPEL, ALA","2423515","USA","ALABAMA",33.38,-86.82,"NA1983"
"277",101010,2000-05-17,2001-05-07,2868.048,2671.382,2769.715,0.972602739726027,-196.666,-202.205887323943,-6.85713767691474,"BUCK CREEK AT BUCK CREEK RD AT ALABASTER, AL.","2423536","USA","ALABAMA",33.23,-86.82,"NA1983"
"278",101011,2000-05-18,2001-05-09,2294.439,2032.217,2163.328,0.975342465753425,-262.222,-268.851207865168,-11.4285888620268,"SHADES CREEK AT LAKESHORE DR NR MOUNTAIN BROOK, AL","2423576","USA","ALABAMA",33.48,-86.75,"NA1983"
"279",101012,2000-05-18,2001-05-09,2130.55,1720.829,1925.6895,0.975342465753425,-409.721,-420.07911516854,-19.2307620098097,"SHADES CREEK AT SAMFORD UNIV AT HOMEWOOD, AL.","2423581","USA","ALABAMA",33.46,-86.79,"NA1983"
"280",101013,2000-05-17,2001-05-09,2294.439,3146.659,2720.549,0.978082191780822,852.22,871.317366946779,37.1428484261294,"UNNAMED TRIB TO SHADES CR AT FEDEX NR OXMOOR, AL","2423590","USA","ALABAMA",33.44,-86.83,"NA1983"
"281",101014,2000-05-15,2001-05-07,2835.271,2294.439,2564.855,0.978082191780822,-540.832,-552.951484593838,-19.0751430815608,"LITTLE SHADES C AT STATE HWY 150 NR BESSEMER AL","2423620","USA","ALABAMA",33.38,-86.92,"NA1983"
"282",101015,2000-05-16,2001-05-08,2671.382,2917.215,2794.2985,0.978082191780822,245.833,251.341862745098,9.20246524083789,"DRY CREEK AT SPRING CR RD NR MONTEVALLO, AL","2423729","USA","ALABAMA",33.1,-86.83,"NA1983"
"283",101016,1973-01-25,2001-09-24,540.832,2163.328,1540.16435454545,28.6821917808219,1622.496,56.5680618970293,300,"CAHABA RIVER AT CENTREVILLE AL","2424000","USA","ALABAMA",32.94,-87.13,"NA1983"
"284",101017,1973-01-12,2004-09-27,622.776,966.942,823.883985507246,31.7287671232877,344.166,10.8471280545721,55.2632086014875,"ALABAMA RIVER AT CLAIBORNE AL","2429500","USA","ALABAMA",31.54,-87.51,"NA1983"
"285",101019,1973-01-04,1994-06-15,819.442,901.387,753.793897727273,21.4575342465753,81.9449999999999,3.8189383299285,10.0000976274099,"TOMBIGBEE RIVER AT GAINESVILLE, AL","2449000","USA","AL",32.82,-88.15,"NA1983"
"286",101020,1966-10-05,1995-09-12,1278.33,311.388,653.620404494382,28.9561643835616,-966.942,-33.3933040022708,-75.6410316584919,"SIPSEY FORK NEAR GRAYSON AL","2450250","USA","AL",34.28,-87.39,"NA1983"
"287",101021,2000-05-19,2001-05-09,3343.325,3359.714,3351.5195,0.972602739726027,16.3890000000001,16.8506619718311,0.490200623630671,"FIVEMILE CREEK AT FIVEMILE ROAD NEAR HUFFMAN AL","2456900","USA","ALABAMA",33.6,-86.69,"NA1983"
"288",101022,2000-05-16,2001-05-09,3474.436,3244.992,3359.714,0.980821917808219,-229.444,-233.930335195531,-6.60377684320563,"FIVEMILE CREEK AT LAWSON ROAD NR TARRANT CITY, AL.","2456980","USA","ALABAMA",33.6,-86.74,"NA1983"
"289",101023,2000-05-17,2001-05-09,3802.213,3703.88,3687.491,0.978082191780822,-98.3330000000001,-100.536540616247,-2.58620440254136,"VILLAGE CREEK AT EAST LAKE IN BIRMINGHAM, AL","2458150","USA","ALABAMA",33.57,-86.72,"NA1983"
"290",101024,2000-05-16,2001-05-11,3523.603,2835.271,3179.437,0.986301369863014,-688.332,-697.892166666667,-19.5348908489407,"VALLEY CREEK AT CLEBURN AVENUE NR POWDERLY AL","2461200","USA","ALABAMA",33.46,-86.88,"NA1983"
"291",101025,2000-05-15,2001-05-07,3326.936,3392.492,2556.66033333333,0.978082191780822,65.556,67.0250420168068,1.97046171011405,"FIVEMILE CREEK AT FREEMAN AVE NR MCCALLA, ALABAMA","2461670","USA","ALABAMA",33.36,-87.01,"NA1983"
"292",101026,1999-01-28,2000-12-20,393.332,1163.608,976.502208333333,1.8958904109589,770.276,406.287196531792,195.833545198458,"BLACK WARRIOR R BL BANKHEAD L&D NEAR BESSEMER AL","2462501","USA","ALABAMA",33.45,-87.35,"NA1983"
"293",101027,1978-02-13,1993-08-10,327.777,819.442,540.38295890411,15.4986301369863,491.665,31.7231262153085,149.999847457265,"BLACK WARRIOR RIVER BELOW SELDEN DAM NR EUTAW, A","2466031","USA","AL",32.77,-87.84,"NA1983"
"294",101028,1973-01-05,2006-09-21,655.554,1245.552,753.398055248619,33.7315068493151,589.998,17.4910063352826,89.9999084743591,"TOMBIGBEE R BL COFFEEVILLE L&D NEAR COFFEEVILLE","2469762","USA","ALABAMA",31.75,-88.12,"NA1983"
"295",101031,1974-07-26,1993-08-18,32.778,229.444,44.2500142857143,19.0767123287671,196.666,10.30921872756,599.993898346452,"ESCATAWPA RIVER NEAR AGRICOLA MS","2479560","USA","MS",30.8,-88.46,"NA1983"
"296",101032,1978-01-06,1986-07-23,65.555,81.944,68.8331,8.54794520547945,16.389,1.91730288461538,25.0003813591641,"WOLF RIVER NR LANDON, MS","2481510","USA","MS",30.48,-89.27,"NA1983"
"297",101033,1973-01-17,1994-08-08,65.555,393.332,256.802685483871,21.5698630136986,327.777,15.1960631271434,500.003050873312,"PEARL RIVER NEAR BOGALUSA, LA","2489500","USA","LA",30.79,-89.82,"NA1983"
"298",101137,1978-02-07,1995-08-15,491.665,901.387,719.3168125,17.5287671232877,409.722,23.3742622694592,83.3335706222733,"OHIO RIVER AT BENWOOD NEAR WHEELING, WV","3112510","USA","WV",40.01,-80.73,"NA1983"
"299",101138,1973-01-23,1994-10-29,1802.773,1638.885,1978.59710869565,21.7780821917808,-163.888,-7.52536419675431,-9.09088387722691,"MUSKINGUM R AT MCCONNELSVILLE OH","3150000","USA","OH",39.64,-81.84,"NA1983"
"300",101139,1978-01-18,1994-09-07,426.11,786.665,559.604654545455,16.6465753424658,360.555,21.6594099736669,84.6154748773791,"LITTLE KANAWHA RIVER AT PALESTINE, WV","3155000","USA","WV",39.05,-81.39,"NA1983"
"301",101140,1973-01-14,1993-03-03,1573.329,1606.107,1600.00891860465,20.1452054794521,32.778,1.62708690330477,2.08335319567618,"HOCKING R BL ATHENS OH","3159510","USA","OH",39.32,-82,"NA1983"
"302",101141,1996-10-02,1998-09-04,3097.492,2851.659,2569.0222,1.92328767123288,-245.833,-127.819152421652,-7.93651767300771,"REED CK @ GRAHAMS FORGE, VA","3167000","USA","VIRGINIA",36.93,-80.88,"NA1983"
"303",101142,1996-10-04,1998-09-04,580.165,655.554,568.23416,1.91780821917808,75.389,39.3099785714286,12.9944067635931,"LITTLE RIVER AT GRAYSONTOWN, VA","3170000","USA","VIRGINIA",37.03,-80.55,"NA1983"
"304",101143,1973-01-01,1998-09-08,1196.386,1199.664,974.097396907217,25.7013698630137,3.27800000000002,0.127541839889138,0.273991838754384,"NEW RIVER AT GLEN LYN, VA","3176500","USA","VIRGINIA",37.37,-80.86,"NA1983"
"305",101144,1996-10-17,1998-09-08,2556.66,2425.55,1726.87539285714,1.89315068493151,-131.11,-69.2549204052097,-5.12817504087363,"BLUESTONE R NR SPANISHBURG, WV","3178000","USA","WEST VIRGINIA",37.43,-81.11,"NA1983"
"306",101145,1996-10-23,1998-09-09,1619.218,1556.941,1104.61403448276,1.87945205479452,-62.277,-33.135721574344,-3.84611584110355,"SECOND CREEK NEAR SECOND CREEK, WV","3183000","USA","WEST VIRGINIA",37.68,-80.45,"NA1983"
"307",101146,1996-10-24,1998-09-02,1060.359,1270.136,935.560444444444,1.85753424657534,209.777,112.933045722714,19.7835827299999,"NEW RIVER AT THURMOND, WV","3185400","USA","WEST VIRGINIA",37.95,-81.07,"NA1983"
"308",101147,1996-11-22,1998-09-04,69.98,419.555,134.17859375,1.78356164383562,349.575,195.998271889401,499.535581594741,"WILLIAMS RIVER AT DYER, WV","3186500","USA","WEST VIRGINIA",38.37,-80.48,"NA1983"
"309",101148,1996-10-18,1997-10-14,172.083,249.11,181.096875,0.989041095890411,77.027,77.8804847645429,44.7615394896649,"CRANBERRY RIVER NEAR RICHWOOD, WV","3187500","USA","WEST VIRGINIA",38.29,-80.52,"NA1983"
"310",101149,1996-10-29,1998-09-08,860.415,1655.274,961.381678571429,1.86027397260274,794.859,427.280611192931,92.3808859678178,"PETERS CREEK NEAR LOCKWOOD, WV","3191500","USA","WEST VIRGINIA",38.26,-81.02,"NA1983"
"311",101153,1996-10-22,2000-03-08,980.053,966.942,868.54352,3.37808219178082,-13.111,-3.88119626926196,-1.33778479327138,"CLEAR FORK AT WHITESVILLE, WV","3198350","USA","WEST VIRGINIA",37.96,-81.52,"NA1983"
"312",101154,1974-02-15,2000-03-06,606.387,671.943,738.777541935484,26.0712328767123,65.556,2.51449558638083,10.8109177802295,"KANAWHA RIVER AT WINFIELD, WV","3201300","USA","WEST VIRGINIA",38.52,-81.91,"NA1983"
"313",101155,1975-08-11,1994-09-09,1343.885,1360.274,1329.57416901408,19.0931506849315,16.3889999999999,0.858370641411962,1.21952399200824,"GUYANDOTTE RIVER AT BRANCHLAND, WV","3204000","USA","WV",38.22,-82.2,"NA1983"
"314",101158,1974-10-22,1986-08-19,934.164,884.998,790.306644444444,11.8328767123288,-49.1659999999999,-4.15503357258624,-5.26310155390274,"OHIO R AT GREENUP DAM NR GREENUP, KY","3216600","USA","KY",38.64,-82.86,"NA1983"
"315",101160,1964-10-09,1995-09-05,262.222,458.888,263.67539516129,30.9260273972603,196.666,6.35923901488306,74.9998093218723,"UPPER TWIN C AT MCGAW OH","3237280","USA","OH",38.64,-83.21,"NA1983"
"316",101163,1998-09-01,2000-08-28,2966.382,3163.048,3123.71455,1.99178082191781,196.666,98.7387757909215,6.62982717667515,"EAST FORK LITTLE MIAMI RIVER NEAR WILLIAMSBURG OH","3246400","USA","OHIO",39.05,-84.05,"NA1983"
"317",101164,1974-10-17,1994-08-10,1606.107,2359.994,1669.72168421053,19.827397260274,753.887,38.0224892911427,46.9387780515246,"LICKING RIVER AT BUTLER,KY.","3254000","USA","KY",38.78,-84.35,"NA1983"
"318",101166,1998-10-19,2004-09-07,5277.209,5883.596,5128.5536,5.89041095890411,606.387,102.944769767442,11.4906762267706,"MAD RIVER AT ST PARIS PIKE AT EAGLE CITY OH","3267900","USA","OHIO",39.96,-83.83,"NA1983"
"319",101169,1998-10-21,2001-09-18,4277.49,4654.433,3756.17155813953,2.91232876712329,376.943,129.430098777046,8.81224736936849,"GREAT MIAMI RIVER AT HAMILTON OH","3274000","USA","OHIO",39.39,-84.57,"NA1983"
"320",101170,2000-04-26,2001-04-12,3146.659,3261.381,3720.26861538462,0.961643835616438,114.722,119.297806267806,3.64583515404751,"GREAT MIAMI RIVER AT VENICE OH","3274500","USA","OHIO",39.3,-84.64,"NA1983"
"321",101171,1973-01-05,1993-09-01,4097.212,4113.601,4174.93738613861,20.6684931506849,16.3889999999992,0.792946049840895,0.400003709839745,"G MIAMI R AT NEW BALTIMORE OH","3274600","USA","OH",39.26,-84.66,"NA1983"
"322",101172,1986-10-29,2000-09-13,6047.485,5198.542,5038.28625675676,13.8849315068493,-848.942999999999,-61.1413170876085,-14.0379513136452,"WHITEWATER RIVER NEAR ALPINE, IN","3275000","USA","INDIANA",39.57,-85.15,"NA1983"
"323",101173,1974-11-10,1986-09-02,4752.766,4441.377,4125.7971627907,11.8191780821918,-311.388999999999,-26.3460790449698,-6.55174271150735,"WHITEWATER RIVER AT BROOKVILLE, IND","3276500","USA","IN",39.4,-85.01,"NA1983"
"324",101174,1968-10-15,1993-05-12,3933.324,3966.101,3371.04821495327,24.5890410958904,32.777,1.3329922005571,0.833315536680935,"SOUTH HOGAN CREEK NEAR DILLSBORO, IND.","3276700","USA","IN",39.02,-85.03,"NA1983"
"325",101175,1974-10-30,1986-08-25,1458.607,1294.719,1147.56810638298,11.827397260274,-163.888,-13.8566411860088,-11.2359257839843,"OHIO R AT MARKLAND DAM NR WARSAW, KY","3277200","USA","KY",38.77,-84.96,"NA1983"
"326",101176,1973-02-07,1995-06-06,1638.885,1016.109,1629.70236879433,22.3397260273973,-622.776,-27.8775128771155,-37.9999816948718,"KENTUCKY RIVER AT LOCK 2,AT LOCKPORT,KY.","3290500","USA","KY",38.43,-84.96,"NA1983"
"327",101178,1974-10-08,1994-08-11,3441.658,2294.439,2910.99134177215,19.8547945205479,-1147.219,-57.7804519111356,-33.3333236480789,"ROLLING FORK NR LEBANON JUNCTION,KY.","3301630","USA","KY",37.82,-85.74,"NA1983"
"328",101179,1974-10-31,1986-08-13,1802.773,1294.719,1238.04091666667,11.7917808219178,-508.054,-43.0854344795539,-28.1818065835244,"OHIO R AT CANNELTON DAM, KY","3303280","USA","KY",37.89,-86.7,"NA1983"
"329",101180,1973-01-16,1994-08-09,2130.55,1983.051,1905.60009677419,21.5753424657534,-147.499,-6.8364615873016,-6.92304803923871,"GREEN RIVER AT MUNFORDVILLE, KY.","3308500","USA","KY",37.26,-85.88,"NA1983"
"330",101181,1974-10-16,1986-08-14,1524.163,2294.439,1627.9588,11.8356164383562,770.276,65.0811898148148,50.5376393469727,"GREEN RIVER NR BEECH GROVE,KY.","3321230","USA","KY",37.58,-87.4,"NA1983"
"331",101187,1992-05-05,2004-09-07,4638.044,4443.017,4479.35024509804,12.3506849315068,-195.027,-15.7907841614907,-4.20494070345172,"LITTLE BUCK CREEK NEAR INDIANAPOLIS, IN","3353637","USA","INDIANA",39.66,-86.19,"NA1983"
"332",101189,2001-10-31,2007-09-18,5367.348,4005.435,4441.37796428571,5.88493150684932,-1361.913,-231.42376396648,-25.3740394697717,"BIG WALNUT CREEK NEAR ROACHDALE, IN","3357330","USA","INDIANA",39.81,-86.75,"NA1983"
"333",101191,1993-03-31,1995-08-31,2720.549,2392.772,2334.06994545455,2.41917808219178,-327.777,-135.491058890147,-12.0481932139432,"KESSINGER DITCH NEAR MONROE CITY, IN","3360895","USA","INDIANA",38.57,-87.27,"NA1983"
"334",101200,1993-04-06,1995-05-19,2163.328,1425.83,2896.06819354839,2.11780821917808,-737.498,-348.236442432083,-34.0909006863499,"EAST FORK WHITE RIVER AT SHOALS, IN","3373500","USA","INDIANA",38.66,-86.79,"NA1983"
"335",101201,1993-03-29,1995-05-17,2999.159,1343.8855,3168.3345483871,2.13424657534247,-1655.2735,-775.577442233633,-55.1912552818974,"LOST RIVER NEAR LEIPSIC, IN","3373530","USA","INDIANA",38.63,-86.36,"NA1983"
"336",101202,1973-02-21,2007-09-19,3277.77,2687.771,2963.51619536424,34.5972602739726,-589.999,-17.0533445517897,-18.0000122034188,"WHITE RIVER AT HAZLETON, IN","3374100","USA","INDIANA",38.48,-87.55,"NA1983"
"337",101205,1977-10-11,1991-08-19,1114.442,3326.936,2184.6334,13.8630136986301,2212.494,159.596899209486,198.529308837966,"LITTLE WABASH RIVER AT CARMI, IL","3381500","USA","IL",38.06,-88.15,"NA1983"
"338",101208,1973-11-27,1986-08-13,1245.552,1622.496,1457.34671794872,12.7178082191781,376.944,29.6390693666523,30.2632086014876,"CUMBERLAND RIVER NEAR GRAND RIVERS, KY.","3438220","USA","KY",37.02,-88.22,"NA1983"
"339",101214,1996-04-02,1998-03-10,319.583,224.527,382.656178571429,1.93698630136986,-95.056,-49.0741725601132,-29.7437598370376,"FRENCH BROAD RIVER NEAR NEWPORT, TN","3455000","USA","TENNESSEE",35.98,-83.16,"NA1983"
"340",101215,1962-10-18,1995-08-22,147.5,131.111,101.712683615819,32.8657534246575,-16.389,-0.498664971657219,-11.111186440678,"CATALOOCHEE CREEK NEAR CATALOOCHEE N C","3460000","USA","NC",35.66,-83.07,"NA1983"
"341",101217,1995-08-22,1998-01-08,852.22,172.083,647.359571428571,2.38356164383562,-680.137,-285.344833333333,-79.8076787683931,"PIGEON RIVER AT NEWPORT, TN","3461500","USA","TENNESSEE",35.96,-83.17,"NA1983"
"342",101218,1995-08-22,1998-01-15,278.61,290.083,358.484421052632,2.4027397260274,11.473,4.77496579247435,4.11794264383906,"NOLICHUCKY RIVER AT EMBREEVILLE, TN","3465500","USA","TENNESSEE",36.17,-82.45,"NA1983"
"343",101220,1995-08-10,2004-09-03,4195.545,4211.934,4031.37246017699,9.07397260273973,16.3890000000001,1.80615489130436,0.390628631083688,"BIG LIMESTONE CREEK NEAR LIMESTONE, TN","3466208","USA","TENNESSEE",36.2,-82.65,"NA1983"
"344",101227,1996-03-19,2004-07-28,1529.08,983.331,1548.78638679245,8.36438356164384,-545.749,-65.2467687520472,-35.6913307348209,"NOLICHUCKY RIVER NEAR LOWLAND","3467609","USA","TENNESSEE",36.12,-83.17,"NA1983"
"345",101229,1974-11-25,1986-07-22,835.831,1098.053,827.113787234043,11.6630136986301,262.222,22.4832111815833,31.3726100132682,"FRENCH BROAD RIVER NEAR KNOXVILLE, TENN.","3470500","USA","TN",35.95,-83.77,"NA1983"
"346",101232,1995-08-08,1998-07-14,2720.549,2654.994,2204.70978571429,2.93424657534247,-65.5549999999998,-22.341339869281,-2.40962393987389,"MIDDLE FORK HOLSTON RIVER AT SEVEN MILE FORD, VA","3474000","USA","VIRGINIA",36.8,-81.62,"NA1983"
"347",101242,1995-07-31,1998-07-14,1638.885,2146.939,1892.912,2.95616438356164,508.054,171.862567191844,30.9999786440171,"NORTH FORK HOLSTON RIVER NEAR CLOUD FORD, TN","3490090","USA","TENNESSEE",36.59,-82.6,"NA1983"
"348",101243,1996-04-17,1998-07-09,2114.161,1607.746,1867.19415384615,2.22739726027397,-506.415,-227.357287822878,-23.953473742066,"HOLSTON RIVER AT SURGOINSVILLE, TN","3490500","USA","TENNESSEE",36.47,-82.84,"NA1983"
"349",101245,1977-02-16,1993-08-09,1802.773,2245.272,2133.623125,16.4876712328767,442.499,26.8381746427385,24.5454641266538,"HOLSTON RIVER NEAR KNOXVILLE, TENN.","3495500","USA","TN",36.01,-83.83,"NA1983"
"350",101253,1995-08-09,1996-05-14,2736.938,1324.219,2030.5785,0.764383561643836,-1412.719,-1848.18077060932,-51.6167702739339,"GUEST RIVER AT COEBURN, VA","3524500","USA","VIRGINIA",36.92,-82.45,"NA1983"
"351",101254,1996-06-05,1998-05-28,1424.191,1289.802,1459.40262962963,1.97808219178082,-134.389,-67.9390373961219,-9.43616411001053,"GUEST RIVER NEAR MILLER YARD, VA","3524550","USA","VIRGINIA",36.87,-82.4,"NA1983"
"352",101255,1995-07-26,1998-02-25,2999.159,2966.382,3051.23860377359,2.58904109589041,-32.777,-12.6598994708995,-1.09287303540759,"COPPER CREEK NEAR GATE CITY, VA","3526000","USA","VIRGINIA",36.67,-82.56,"NA1983"
"353",101257,1995-07-25,1998-05-21,2540.271,2146.939,2341.26403571429,2.82465753424658,-393.332,-139.2494471387,-15.4838597929119,"CLINCH RIVER ABOVE TAZEWELL, TN","3528000","USA","TENNESSEE",36.42,-83.39,"NA1983"
"354",101266,1995-07-24,1997-10-08,2933.604,2939.176,2625.35285714286,2.21095890410959,5.57200000000012,2.52017348203227,0.189937019447755,"POWELL RIVER NEAR ARTHUR, TN","3532000","USA","TENNESSEE",36.54,-83.63,"NA1983"
"355",101268,1996-06-26,1998-07-06,324.499,363.832,344.1655,2.02739726027397,39.333,19.4007364864865,12.1211467523783,"EMORY RIVER NEAR LANCING","3538580","USA","TENNESSEE",36.07,-84.64,"NA1983"
"356",101269,1996-07-25,1998-07-02,760.443,453.971,607.207,1.93698630136986,-306.472,-158.221046676096,-40.301771467421,"OBED RIVER AT POTTER FORD NEAR CROSSVILLE, TN","3538860","USA","TENNESSEE",36.07,-84.9,"NA1983"
"357",101270,1996-07-24,1998-07-02,847.303,467.082,657.1925,1.93972602739726,-380.221,-196.017888418079,-44.8742657585303,"DADDYS CREEK AT DEVILS BREAKFAST TABLE","3539690","USA","TENNESSEE",36.05,-84.79,"NA1983"
"358",101272,1996-07-23,1998-05-26,156.022,152.416,154.219,1.84109589041096,-3.60599999999999,-1.95861607142857,-2.31121252131109,"CLEAR CREEK AT NORRIS FORD NEAR JONES KNOB","3539717","USA","TENNESSEE",36.13,-84.87,"NA1983"
"359",101273,1996-07-22,1998-07-01,191.75,155.694,173.722,1.94246575342466,-36.056,-18.5619746121298,-18.8036505867014,"CLEAR CREEK AT BARNETT BRIDGE NEAR DEER LODGE, TN","3539735","USA","TENNESSEE",36.12,-84.79,"NA1983"
"360",101274,1997-03-13,2004-08-27,103.25,198.305,180.3865625,7.46301369863014,95.055,12.7368116740088,92.0629539951574,"CLEAR CREEK AT LILLY BRIDGE NEAR LANCING, TN","3539778","USA","TENNESSEE",36.1,-84.71,"NA1983"
"361",101278,1995-08-16,1998-07-07,409.721,352.36,381.0405,2.89315068493151,-57.361,-19.8264820075758,-14.0000146441115,"EMORY RIVER AT OAKDALE, TN","3540500","USA","TENNESSEE",35.98,-84.55,"NA1983"
"362",101282,1996-05-28,2001-01-09,1114.442,1442.219,1193.31304166667,4.62191780821918,327.777,70.9179638411381,29.411759427588,"TENNESSEE RIVER AT CHATTANOOGA, TN","3568000","USA","TENNESSEE",35.08,-85.27,"NA1983"
